consumption,Datetime
667055.9880961417,2016-06-14T15:00:00
660088.3456601142,2016-06-14T16:00:00
658393.6622494697,2016-06-14T17:00:00
657992.6404675483,2016-06-14T18:00:00
662490.8264094829,2016-06-14T19:00:00
651625.781286621,2016-06-14T20:00:00
667507.6094564437,2016-06-14T21:00:00
679942.3933919906,2016-06-14T22:00:00
677611.2599910735,2016-06-14T23:00:00
659999.3869937896,2016-06-15T00:00:00
634322.4324876308,2016-06-15T01:00:00
582611.890818858,2016-06-15T02:00:00
561912.5553415059,2016-06-15T03:00:00
543877.5180424689,2016-06-15T04:00:00
538173.2170407414,2016-06-15T05:00:00
551241.0681779622,2016-06-15T06:00:00
563503.0072289943,2016-06-15T07:00:00
583154.7607331513,2016-06-15T08:00:00
613138.3347302913,2016-06-15T09:00:00
653267.8527933597,2016-06-15T10:00:00
680614.5656298636,2016-06-15T11:00:00
692346.3401736259,2016-06-15T12:00:00
687829.4604214667,2016-06-15T13:00:00
680532.7403105735,2016-06-15T14:00:00
669469.4464282035,2016-06-15T15:00:00
663920.1326567172,2016-06-15T16:00:00
664064.8813134669,2016-06-15T17:00:00
665179.1961645125,2016-06-15T18:00:00
671097.59819355,2016-06-15T19:00:00
664439.6595949172,2016-06-15T20:00:00
681957.77210083,2016-06-15T21:00:00
695495.1022526263,2016-06-15T22:00:00
693246.0023426055,2016-06-15T23:00:00
673595.9627846717,2016-06-16T00:00:00
645122.2782634734,2016-06-16T01:00:00
590256.3962929486,2016-06-16T02:00:00
568577.7417815565,2016-06-16T03:00:00
549968.1126849889,2016-06-16T04:00:00
542599.6705167531,2016-06-16T05:00:00
553134.3473007916,2016-06-16T06:00:00
563855.6638077735,2016-06-16T07:00:00
588514.2913904428,2016-06-16T08:00:00
618004.5472545861,2016-06-16T09:00:00
657392.9397047996,2016-06-16T10:00:00
684156.0920170783,2016-06-16T11:00:00
695113.5514549254,2016-06-16T12:00:00
690232.1354643344,2016-06-16T13:00:00
679603.4761392116,2016-06-16T14:00:00
667643.3095873832,2016-06-16T15:00:00
660650.1314343452,2016-06-16T16:00:00
658991.5033458709,2016-06-16T17:00:00
658661.7040094375,2016-06-16T18:00:00
663274.1900412082,2016-06-16T19:00:00
647166.2736290931,2016-06-16T20:00:00
662524.5502096652,2016-06-16T21:00:00
674211.4151989459,2016-06-16T22:00:00
671246.510282421,2016-06-16T23:00:00
653818.3417884349,2016-06-17T00:00:00
628597.31085577,2016-06-17T01:00:00
580041.2768023252,2016-06-17T02:00:00
552607.5690516471,2016-06-17T03:00:00
527849.7581072687,2016-06-17T04:00:00
521713.900018537,2016-06-17T05:00:00
540163.4173938273,2016-06-17T06:00:00
552935.314428234,2016-06-17T07:00:00
574811.5272633075,2016-06-17T08:00:00
603191.340268278,2016-06-17T09:00:00
641861.9639598369,2016-06-17T10:00:00
668682.8769537448,2016-06-17T11:00:00
681948.3072318076,2016-06-17T12:00:00
679694.1140564918,2016-06-17T13:00:00
668912.3792103766,2016-06-17T14:00:00
657532.5673400401,2016-06-17T15:00:00
651149.1932116984,2016-06-17T16:00:00
649915.6931771277,2016-06-17T17:00:00
650655.5489431857,2016-06-17T18:00:00
655998.7173122405,2016-06-17T19:00:00
649792.5388549804,2016-06-17T20:00:00
663456.7842959403,2016-06-17T21:00:00
674079.5176693439,2016-06-17T22:00:00
671786.0216948031,2016-06-17T23:00:00
655961.6905225753,2016-06-18T00:00:00
633237.2755395412,2016-06-18T01:00:00
589732.3173356294,2016-06-18T02:00:00
561866.681258583,2016-06-18T03:00:00
536396.9078085958,2016-06-18T04:00:00
526402.5386933326,2016-06-18T05:00:00
539894.5255998014,2016-06-18T06:00:00
549697.5867438554,2016-06-18T07:00:00
555529.5385744213,2016-06-18T08:00:00
585383.1614464759,2016-06-18T09:00:00
627439.9044822692,2016-06-18T10:00:00
658022.5755445003,2016-06-18T11:00:00
676246.3204044341,2016-06-18T12:00:00
677256.2718903064,2016-06-18T13:00:00
662586.1690050601,2016-06-18T14:00:00
651027.4405783652,2016-06-18T15:00:00
643573.203952217,2016-06-18T16:00:00
640545.7365290164,2016-06-18T17:00:00
640035.3968976974,2016-06-18T18:00:00
644058.9932121276,2016-06-18T19:00:00
630177.9439825057,2016-06-18T20:00:00
643626.3571022986,2016-06-18T21:00:00
653922.8300565719,2016-06-18T22:00:00
650889.7975124358,2016-06-18T23:00:00
636190.814286375,2016-06-19T00:00:00
614519.9280454158,2016-06-19T01:00:00
579637.0214214562,2016-06-19T02:00:00
548243.9729920863,2016-06-19T03:00:00
518743.4473287105,2016-06-19T04:00:00
510789.8555929899,2016-06-19T05:00:00
531014.5285827755,2016-06-19T06:00:00
541243.9078284143,2016-06-19T07:00:00
535273.0118593811,2016-06-19T08:00:00
564242.5021642684,2016-06-19T09:00:00
606500.5055088042,2016-06-19T10:00:00
638652.0271848678,2016-06-19T11:00:00
661557.1767562865,2016-06-19T12:00:00
666943.2562324046,2016-06-19T13:00:00
652870.4254411696,2016-06-19T14:00:00
643067.2220465182,2016-06-19T15:00:00
638402.1379889487,2016-06-19T16:00:00
638572.3807283877,2016-06-19T17:00:00
641541.476833248,2016-06-19T18:00:00
648523.0806449889,2016-06-19T19:00:00
639850.4988771915,2016-06-19T20:00:00
658188.3217772483,2016-06-19T21:00:00
673372.5391389369,2016-06-19T22:00:00
672755.0605210303,2016-06-19T23:00:00
656139.2747806548,2016-06-20T00:00:00
630166.0088104247,2016-06-20T01:00:00
579702.1583169936,2016-06-20T02:00:00
556231.531394863,2016-06-20T03:00:00
535234.9164554714,2016-06-20T04:00:00
529758.3482517242,2016-06-20T05:00:00
546101.3389804601,2016-06-20T06:00:00
559276.530336821,2016-06-20T07:00:00
582975.1363933324,2016-06-20T08:00:00
611866.1008988856,2016-06-20T09:00:00
651979.4787234305,2016-06-20T10:00:00
680436.0376605033,2016-06-20T11:00:00
694055.0959848403,2016-06-20T12:00:00
691586.361152315,2016-06-20T13:00:00
684059.6946853637,2016-06-20T14:00:00
672535.3423298835,2016-06-20T15:00:00
665849.0091241836,2016-06-20T16:00:00
664308.9833387374,2016-06-20T17:00:00
663385.700631523,2016-06-20T18:00:00
667315.1478675841,2016-06-20T19:00:00
656243.0830215453,2016-06-20T20:00:00
671736.1576560973,2016-06-20T21:00:00
683623.4641458034,2016-06-20T22:00:00
680927.7667502402,2016-06-20T23:00:00
662868.4774590968,2016-06-21T00:00:00
636974.1779181003,2016-06-21T01:00:00
582506.1743382453,2016-06-21T02:00:00
559830.2425222634,2016-06-21T03:00:00
539878.8034392535,2016-06-21T04:00:00
533896.7217159211,2016-06-21T05:00:00
548283.6088658809,2016-06-21T06:00:00
560769.7556756972,2016-06-21T07:00:00
581912.531369233,2016-06-21T08:00:00
611077.6023675441,2016-06-21T09:00:00
650965.6968800067,2016-06-21T10:00:00
678819.1826743125,2016-06-21T11:00:00
691753.8282703399,2016-06-21T12:00:00
688610.0206755637,2016-06-21T13:00:00
680200.5261835097,2016-06-21T14:00:00
668480.6035431861,2016-06-21T15:00:00
661342.2603901862,2016-06-21T16:00:00
659183.3265418052,2016-06-21T17:00:00
658067.9430765151,2016-06-21T18:00:00
661827.3557447433,2016-06-21T19:00:00
649148.095075035,2016-06-21T20:00:00
664157.6287030219,2016-06-21T21:00:00
675478.6667899131,2016-06-21T22:00:00
672117.0561827659,2016-06-21T23:00:00
654294.0971769332,2016-06-22T00:00:00
628853.0843690871,2016-06-22T01:00:00
580715.0519615649,2016-06-22T02:00:00
558137.6963401078,2016-06-22T03:00:00
538156.9085301696,2016-06-22T04:00:00
532658.9836544036,2016-06-22T05:00:00
547936.6700672149,2016-06-22T06:00:00
560895.5121429204,2016-06-22T07:00:00
577643.105205202,2016-06-22T08:00:00
608124.7297698497,2016-06-22T09:00:00
649588.5445591449,2016-06-22T10:00:00
678439.7135926723,2016-06-22T11:00:00
691936.0478161811,2016-06-22T12:00:00
688574.07637825,2016-06-22T13:00:00
681490.9680913924,2016-06-22T14:00:00
670450.1844986915,2016-06-22T15:00:00
664603.4906488894,2016-06-22T16:00:00
664160.0157374381,2016-06-22T17:00:00
664476.8251656531,2016-06-22T18:00:00
669567.3425954818,2016-06-22T19:00:00
662821.166992092,2016-06-22T20:00:00
679412.2497018813,2016-06-22T21:00:00
691737.424347782,2016-06-22T22:00:00
688361.0196784972,2016-06-22T23:00:00
668394.4482544898,2016-06-23T00:00:00
640060.4885152816,2016-06-23T01:00:00
587425.7898185491,2016-06-23T02:00:00
564070.9930475592,2016-06-23T03:00:00
543675.6748532294,2016-06-23T04:00:00
536132.6513023316,2016-06-23T05:00:00
548322.3010283946,2016-06-23T06:00:00
559492.7477754592,2016-06-23T07:00:00
581690.620437169,2016-06-23T08:00:00
611733.1902674674,2016-06-23T09:00:00
652420.816406393,2016-06-23T10:00:00
680567.5188468932,2016-06-23T11:00:00
693259.4918626784,2016-06-23T12:00:00
689497.5672570704,2016-06-23T13:00:00
679384.1465350627,2016-06-23T14:00:00
667614.7484430312,2016-06-23T15:00:00
660543.4087909698,2016-06-23T16:00:00
658503.118879938,2016-06-23T17:00:00
657647.0617233752,2016-06-23T18:00:00
661664.5516706943,2016-06-23T19:00:00
644316.4876107215,2016-06-23T20:00:00
659144.5649887561,2016-06-23T21:00:00
670118.3589586257,2016-06-23T22:00:00
666416.0685791015,2016-06-23T23:00:00
648871.7542070388,2016-06-24T00:00:00
623787.4087509154,2016-06-24T01:00:00
577278.9783709287,2016-06-24T02:00:00
548570.6636325358,2016-06-24T03:00:00
522468.50821241137,2016-06-24T04:00:00
516930.98042335507,2016-06-24T05:00:00
537506.8423820972,2016-06-24T06:00:00
550692.8898877143,2016-06-24T07:00:00
569706.8229385256,2016-06-24T08:00:00
598407.570639038,2016-06-24T09:00:00
637986.2943886756,2016-06-24T10:00:00
665891.2402040004,2016-06-24T11:00:00
680608.5286532878,2016-06-24T12:00:00
679372.9746588706,2016-06-24T13:00:00
668863.8752261638,2016-06-24T14:00:00
657688.3213356971,2016-06-24T15:00:00
651344.9161557197,2016-06-24T16:00:00
649930.3345800876,2016-06-24T17:00:00
650334.3401550292,2016-06-24T18:00:00
655269.6309572696,2016-06-24T19:00:00
647117.2561549186,2016-06-24T20:00:00
660218.9664038657,2016-06-24T21:00:00
670050.3423558711,2016-06-24T22:00:00
666901.6635455131,2016-06-24T23:00:00
650847.6635793685,2016-06-25T00:00:00
628161.5660499572,2016-06-25T01:00:00
587083.1254768609,2016-06-25T02:00:00
557868.5582096814,2016-06-25T03:00:00
530917.1563140391,2016-06-25T04:00:00
521386.70976623293,2016-06-25T05:00:00
536947.4332337021,2016-06-25T06:00:00
546998.2151194452,2016-06-25T07:00:00
550698.2503065704,2016-06-25T08:00:00
580494.0431064605,2016-06-25T09:00:00
622789.0038501262,2016-06-25T10:00:00
653855.6600183486,2016-06-25T11:00:00
673177.6905156611,2016-06-25T12:00:00
675131.519819641,2016-06-25T13:00:00
661053.4986163615,2016-06-25T14:00:00
649885.7442220687,2016-06-25T15:00:00
642568.5261470317,2016-06-25T16:00:00
639332.0821875571,2016-06-25T17:00:00
638488.4320587157,2016-06-25T18:00:00
642051.5805367469,2016-06-25T19:00:00
627595.6445998191,2016-06-25T20:00:00
640136.7348355292,2016-06-25T21:00:00
649269.8199521541,2016-06-25T22:00:00
645200.4397624969,2016-06-25T23:00:00
630364.3824728965,2016-06-26T00:00:00
608981.0506104468,2016-06-26T01:00:00
577145.4224075316,2016-06-26T02:00:00
545318.912120962,2016-06-26T03:00:00
515126.12219020125,2016-06-26T04:00:00
507542.0836286187,2016-06-26T05:00:00
528980.6121924161,2016-06-26T06:00:00
538726.3220589994,2016-06-26T07:00:00
531557.0723615526,2016-06-26T08:00:00
560257.3377978443,2016-06-26T09:00:00
602570.6280514239,2016-06-26T10:00:00
635180.8766786098,2016-06-26T11:00:00
659225.9878429412,2016-06-26T12:00:00
665684.0400654315,2016-06-26T13:00:00
651654.8420428275,2016-06-26T14:00:00
642232.8286150931,2016-06-26T15:00:00
637622.6463490962,2016-06-26T16:00:00
637438.9696020125,2016-06-26T17:00:00
639855.703167343,2016-06-26T18:00:00
646151.0900968551,2016-06-26T19:00:00
636371.1464096545,2016-06-26T20:00:00
653912.6990384101,2016-06-26T21:00:00
667915.8200978278,2016-06-26T22:00:00
666086.7688545226,2016-06-26T23:00:00
649173.7140606879,2016-06-27T00:00:00
623281.3296984672,2016-06-27T01:00:00
576437.2434208631,2016-06-27T02:00:00
551633.6104364633,2016-06-27T03:00:00
529143.0866614222,2016-06-27T04:00:00
524307.1284105419,2016-06-27T05:00:00
543076.9941313504,2016-06-27T06:00:00
556781.2362768888,2016-06-27T07:00:00
579524.7267180919,2016-06-27T08:00:00
608294.0357370614,2016-06-27T09:00:00
648819.2394498824,2016-06-27T10:00:00
678034.1536697387,2016-06-27T11:00:00
692891.5832442283,2016-06-27T12:00:00
691505.4379099845,2016-06-27T13:00:00
684120.5224286555,2016-06-27T14:00:00
673058.2694043159,2016-06-27T15:00:00
666660.8367535113,2016-06-27T16:00:00
665173.2563346862,2016-06-27T17:00:00
664021.0126170157,2016-06-27T18:00:00
667598.858010435,2016-06-27T19:00:00
655076.1285103797,2016-06-27T20:00:00
669691.4128726958,2016-06-27T21:00:00
