consumption,Datetime
261057.12870471776,2016-06-05T03:00:00
250530.90995500088,2016-06-05T04:00:00
241302.90960593373,2016-06-05T05:00:00
240911.57265444697,2016-06-05T06:00:00
253231.52601189763,2016-06-05T07:00:00
273532.28087147174,2016-06-05T08:00:00
297824.23727536795,2016-06-05T09:00:00
334523.3855672836,2016-06-05T10:00:00
347435.804690516,2016-06-05T11:00:00
349272.86954483984,2016-06-05T12:00:00
345211.855182445,2016-06-05T13:00:00
346954.58433494566,2016-06-05T14:00:00
348333.95636526344,2016-06-05T15:00:00
339983.8707429528,2016-06-05T16:00:00
332055.05876947043,2016-06-05T17:00:00
329861.93416253326,2016-06-05T18:00:00
333523.0932761192,2016-06-05T19:00:00
333362.48347291944,2016-06-05T20:00:00
333223.6755482018,2016-06-05T21:00:00
340793.9126015067,2016-06-05T22:00:00
330943.6366755724,2016-06-05T23:00:00
308577.7910807937,2016-06-06T00:00:00
283939.4521160781,2016-06-06T01:00:00
258867.64996287078,2016-06-06T02:00:00
251118.96853815616,2016-06-06T03:00:00
240327.76899041087,2016-06-06T04:00:00
230653.35459565223,2016-06-06T05:00:00
235801.90823886395,2016-06-06T06:00:00
275484.3272313237,2016-06-06T07:00:00
331563.36042884586,2016-06-06T08:00:00
388423.40390954015,2016-06-06T09:00:00
423593.747637248,2016-06-06T10:00:00
435146.0588835239,2016-06-06T11:00:00
425360.99685380457,2016-06-06T12:00:00
410020.93348613975,2016-06-06T13:00:00
417840.3525887489,2016-06-06T14:00:00
420003.6673846006,2016-06-06T15:00:00
406171.1706415772,2016-06-06T16:00:00
391574.18702561257,2016-06-06T17:00:00
381478.2141928732,2016-06-06T18:00:00
378388.4831038177,2016-06-06T19:00:00
373081.0622286558,2016-06-06T20:00:00
372190.1515295863,2016-06-06T21:00:00
368385.76321018336,2016-06-06T22:00:00
357601.7961790323,2016-06-06T23:00:00
330176.9729984164,2016-06-07T00:00:00
299805.6817708969,2016-06-07T01:00:00
274257.74881083367,2016-06-07T02:00:00
266312.5713300168,2016-06-07T03:00:00
256019.12682685108,2016-06-07T04:00:00
247661.37163528652,2016-06-07T05:00:00
251373.6433524996,2016-06-07T06:00:00
286264.47639601526,2016-06-07T07:00:00
337607.1501826107,2016-06-07T08:00:00
391928.3293859124,2016-06-07T09:00:00
