consumption,Datetime
644774.7982186317,2016-06-03T18:00:00
646241.3949395656,2016-06-03T19:00:00
651521.9175333022,2016-06-03T20:00:00
664063.4241122245,2016-06-03T21:00:00
674226.112114334,2016-06-03T22:00:00
671883.8207153319,2016-06-03T23:00:00
651254.8611189364,2016-06-04T00:00:00
626085.0057060956,2016-06-04T01:00:00
560521.4485839843,2016-06-04T02:00:00
543975.5599298715,2016-06-04T03:00:00
542261.5200293898,2016-06-04T04:00:00
535282.0152813434,2016-06-04T05:00:00
531929.7481097816,2016-06-04T06:00:00
535776.1071188091,2016-06-04T07:00:00
551294.5335854529,2016-06-04T08:00:00
574313.6640502452,2016-06-04T09:00:00
605783.5902537345,2016-06-04T10:00:00
636851.3983048438,2016-06-04T11:00:00
655613.8774031638,2016-06-04T12:00:00
661297.2675670623,2016-06-04T13:00:00
633579.8288563727,2016-06-04T14:00:00
634713.0318111419,2016-06-04T15:00:00
634930.7793110847,2016-06-04T16:00:00
638988.5157689094,2016-06-04T17:00:00
638597.9164453982,2016-06-04T18:00:00
640060.9464928149,2016-06-04T19:00:00
643126.0513423919,2016-06-04T20:00:00
656700.6997241019,2016-06-04T21:00:00
667815.0095280646,2016-06-04T22:00:00
666038.1538454532,2016-06-04T23:00:00
645982.2212900161,2016-06-05T00:00:00
620799.119223976,2016-06-05T01:00:00
555637.9994507073,2016-06-05T02:00:00
537088.6204212247,2016-06-05T03:00:00
533626.1367928325,2016-06-05T04:00:00
524372.688588345,2016-06-05T05:00:00
519917.62539460656,2016-06-05T06:00:00
523835.7966686725,2016-06-05T07:00:00
535098.0366854309,2016-06-05T08:00:00
554737.2200941085,2016-06-05T09:00:00
585042.9604687928,2016-06-05T10:00:00
616968.8518800973,2016-06-05T11:00:00
640007.4741462707,2016-06-05T12:00:00
651077.49891057,2016-06-05T13:00:00
627224.8701522588,2016-06-05T14:00:00
628942.7300017118,2016-06-05T15:00:00
629826.4115303992,2016-06-05T16:00:00
634321.9189976691,2016-06-05T17:00:00
634490.177167797,2016-06-05T18:00:00
636031.0633958816,2016-06-05T19:00:00
643627.3285697936,2016-06-05T20:00:00
657675.4702085494,2016-06-05T21:00:00
668982.5469197272,2016-06-05T22:00:00
666401.9961785316,2016-06-05T23:00:00
644894.6495512961,2016-06-06T00:00:00
618080.2662067651,2016-06-06T01:00:00
559204.3329543113,2016-06-06T02:00:00
543639.6958606481,2016-06-06T03:00:00
542990.4329080223,2016-06-06T04:00:00
537596.3214774369,2016-06-06T05:00:00
535642.5546249389,2016-06-06T06:00:00
540309.855710113,2016-06-06T07:00:00
572122.7272869586,2016-06-06T08:00:00
599725.2622101544,2016-06-06T09:00:00
631577.3151527881,2016-06-06T10:00:00
659885.586515808,2016-06-06T11:00:00
671466.64481678,2016-06-06T12:00:00
668745.2312888145,2016-06-06T13:00:00
647191.1431969642,2016-06-06T14:00:00
646939.8800684451,2016-06-06T15:00:00
645986.8843339919,2016-06-06T16:00:00
649798.3676599502,2016-06-06T17:00:00
649140.9756061076,2016-06-06T18:00:00
651070.448832178,2016-06-06T19:00:00
655279.9701470374,2016-06-06T20:00:00
667430.6137184142,2016-06-06T21:00:00
676733.2476691245,2016-06-06T22:00:00
673224.9593483447,2016-06-06T23:00:00
651301.0613373755,2016-06-07T00:00:00
625257.1904974221,2016-06-07T01:00:00
560159.2438675403,2016-06-07T02:00:00
544330.8325318336,2016-06-07T03:00:00
543461.8132232665,2016-06-07T04:00:00
537833.1860698699,2016-06-07T05:00:00
535686.0312648653,2016-06-07T06:00:00
540299.0064999103,2016-06-07T07:00:00
572907.3191311597,2016-06-07T08:00:00
601754.0888047456,2016-06-07T09:00:00
633350.8678459167,2016-06-07T10:00:00
660269.12188282,2016-06-07T11:00:00
669589.2422484397,2016-06-07T12:00:00
664270.4715916156,2016-06-07T13:00:00
646647.3989619254,2016-06-07T14:00:00
646062.9641169547,2016-06-07T15:00:00
644787.4550522803,2016-06-07T16:00:00
648030.4494782924,2016-06-07T17:00:00
646899.0645555495,2016-06-07T18:00:00
648486.0260991096,2016-06-07T19:00:00
656514.2612337111,2016-06-07T20:00:00
668520.7251507281,2016-06-07T21:00:00
677443.3765298366,2016-06-07T22:00:00
672608.3828073977,2016-06-07T23:00:00
648965.5424546241,2016-06-08T00:00:00
621316.3632135629,2016-06-08T01:00:00
556381.7896601199,2016-06-08T02:00:00
541815.2035755157,2016-06-08T03:00:00
541906.0392558216,2016-06-08T04:00:00
537198.1724636792,2016-06-08T05:00:00
535673.4125960111,2016-06-08T06:00:00
540240.5970167755,2016-06-08T07:00:00
577330.0983783244,2016-06-08T08:00:00
606970.6957763671,2016-06-08T09:00:00
637368.7741364478,2016-06-08T10:00:00
662192.0030080318,2016-06-08T11:00:00
668711.8266850947,2016-06-08T12:00:00
660685.6871446609,2016-06-08T13:00:00
646549.475038433,2016-06-08T14:00:00
645745.6134425639,2016-06-08T15:00:00
644140.5409692763,2016-06-08T16:00:00
646857.0416473388,2016-06-08T17:00:00
645236.3424254893,2016-06-08T18:00:00
646525.5769380569,2016-06-08T19:00:00
657399.6011961936,2016-06-08T20:00:00
669081.4006763934,2016-06-08T21:00:00
677742.2276875018,2016-06-08T22:00:00
672630.0048982142,2016-06-08T23:00:00
648776.4671238898,2016-06-09T00:00:00
621054.476394081,2016-06-09T01:00:00
557071.1915679215,2016-06-09T02:00:00
543000.7547501563,2016-06-09T03:00:00
543422.8920719861,2016-06-09T04:00:00
539010.1605743407,2016-06-09T05:00:00
537481.032572472,2016-06-09T06:00:00
541774.4990874766,2016-06-09T07:00:00
578655.9017030238,2016-06-09T08:00:00
607661.9087771415,2016-06-09T09:00:00
637779.5244714259,2016-06-09T10:00:00
662819.0852760314,2016-06-09T11:00:00
669903.6230079173,2016-06-09T12:00:00
662758.72938838,2016-06-09T13:00:00
645574.1494297027,2016-06-09T14:00:00
644875.7892037868,2016-06-09T15:00:00
643217.8688987731,2016-06-09T16:00:00
645675.0571462153,2016-06-09T17:00:00
643746.2223130702,2016-06-09T18:00:00
644783.472035551,2016-06-09T19:00:00
653753.40612545,2016-06-09T20:00:00
665474.7859670161,2016-06-09T21:00:00
674416.8111835956,2016-06-09T22:00:00
670091.9072865485,2016-06-09T23:00:00
647462.4324339866,2016-06-10T00:00:00
620838.2832421302,2016-06-10T01:00:00
555853.3807333945,2016-06-10T02:00:00
541058.9143959223,2016-06-10T03:00:00
540784.4644200145,2016-06-10T04:00:00
535398.7926132916,2016-06-10T05:00:00
533249.2264871835,2016-06-10T06:00:00
537354.6585294842,2016-06-10T07:00:00
564127.9106341838,2016-06-10T08:00:00
590747.3898430108,2016-06-10T09:00:00
622414.3712888001,2016-06-10T10:00:00
651050.8390668868,2016-06-10T11:00:00
664110.4153827666,2016-06-10T12:00:00
663237.2881545066,2016-06-10T13:00:00
638587.9380864142,2016-06-10T14:00:00
638874.9789749621,2016-06-10T15:00:00
638087.14659276,2016-06-10T16:00:00
640964.6194347381,2016-06-10T17:00:00
639352.9409824847,2016-06-10T18:00:00
640175.1910702228,2016-06-10T19:00:00
643137.5701712607,2016-06-10T20:00:00
655675.4684423446,2016-06-10T21:00:00
665595.6781577109,2016-06-10T22:00:00
662492.3946355819,2016-06-10T23:00:00
641595.9622816085,2016-06-11T00:00:00
616141.9873217582,2016-06-11T01:00:00
550996.2514301776,2016-06-11T02:00:00
534587.5686816215,2016-06-11T03:00:00
532864.8046560823,2016-06-11T04:00:00
525523.8810394048,2016-06-11T05:00:00
522411.4032713413,2016-06-11T06:00:00
526513.5913061141,2016-06-11T07:00:00
543123.8951941966,2016-06-11T08:00:00
565617.746245408,2016-06-11T09:00:00
596949.4950758456,2016-06-11T10:00:00
628106.4977210998,2016-06-11T11:00:00
647904.0893134116,2016-06-11T12:00:00
654777.1385716437,2016-06-11T13:00:00
628056.543474698,2016-06-11T14:00:00
629673.7245964049,2016-06-11T15:00:00
630211.3485862254,2016-06-11T16:00:00
633944.2679480552,2016-06-11T17:00:00
633184.219536209,2016-06-11T18:00:00
