consumption,Datetime
114719.01890223025,2016-06-09T14:00:00
114019.55319685936,2016-06-09T15:00:00
113598.80578118563,2016-06-09T16:00:00
112905.90700242519,2016-06-09T17:00:00
111761.47467194794,2016-06-09T18:00:00
110809.17429013252,2016-06-09T19:00:00
110364.13298023939,2016-06-09T20:00:00
111932.05472499132,2016-06-09T21:00:00
113095.06756349801,2016-06-09T22:00:00
113569.34263279437,2016-06-09T23:00:00
110402.02484028338,2016-06-10T00:00:00
106966.53531689644,2016-06-10T01:00:00
101365.11762624979,2016-06-10T02:00:00
99473.08524531126,2016-06-10T03:00:00
95705.1043857336,2016-06-10T04:00:00
92937.14748673438,2016-06-10T05:00:00
92407.77905060648,2016-06-10T06:00:00
97232.89906146526,2016-06-10T07:00:00
102254.75213731527,2016-06-10T08:00:00
110098.05242339372,2016-06-10T09:00:00
114442.54649076461,2016-06-10T10:00:00
114148.907247591,2016-06-10T11:00:00
111363.23938486575,2016-06-10T12:00:00
112223.10667376517,2016-06-10T13:00:00
114166.38348770142,2016-06-10T14:00:00
115340.21495103836,2016-06-10T15:00:00
114848.53299179077,2016-06-10T16:00:00
112668.81481211184,2016-06-10T17:00:00
111853.99845353364,2016-06-10T18:00:00
110282.23044226169,2016-06-10T19:00:00
109226.16621844767,2016-06-10T20:00:00
109200.99211066961,2016-06-10T21:00:00
113061.85950651168,2016-06-10T22:00:00
111626.641958642,2016-06-10T23:00:00
108192.17134913206,2016-06-11T00:00:00
103236.34495943785,2016-06-11T01:00:00
99926.42190116644,2016-06-11T02:00:00
96754.5189962089,2016-06-11T03:00:00
95498.00347194671,2016-06-11T04:00:00
92109.2079441905,2016-06-11T05:00:00
90118.66099483967,2016-06-11T06:00:00
91073.40730342269,2016-06-11T07:00:00
98553.49146548509,2016-06-11T08:00:00
104212.14971058368,2016-06-11T09:00:00
110990.61031039953,2016-06-11T10:00:00
113446.98761351108,2016-06-11T11:00:00
112249.52374978065,2016-06-11T12:00:00
111295.18020558357,2016-06-11T13:00:00
111693.74623957872,2016-06-11T14:00:00
112892.79448771477,2016-06-11T15:00:00
113426.6893553853,2016-06-11T16:00:00
112587.00829743146,2016-06-11T17:00:00
109048.3524103403,2016-06-11T18:00:00
108963.16907637118,2016-06-11T19:00:00
108553.53369004726,2016-06-11T20:00:00
108275.73295630216,2016-06-11T21:00:00
108314.35566033125,2016-06-11T22:00:00
110917.76597013473,2016-06-11T23:00:00
107476.96849225758,2016-06-12T00:00:00
101443.01119156479,2016-06-12T01:00:00
96047.25406524539,2016-06-12T02:00:00
93686.8440458536,2016-06-12T03:00:00
90767.08231574892,2016-06-12T04:00:00
90071.79095649719,2016-06-12T05:00:00
87470.7918983817,2016-06-12T06:00:00
87182.43126924633,2016-06-12T07:00:00
90971.6759545505,2016-06-12T08:00:00
100050.51334174274,2016-06-12T09:00:00
104821.19881228208,2016-06-12T10:00:00
109973.19012912511,2016-06-12T11:00:00
111280.28059061765,2016-06-12T12:00:00
109965.50826534032,2016-06-12T13:00:00
110170.79007110595,2016-06-12T14:00:00
110209.50346380472,2016-06-12T15:00:00
110383.03890055418,2016-06-12T16:00:00
110080.76289525031,2016-06-12T17:00:00
109217.79618769884,2016-06-12T18:00:00
103652.17918306589,2016-06-12T19:00:00
105312.7927501738,2016-06-12T20:00:00
108114.5685210228,2016-06-12T21:00:00
109480.08382430076,2016-06-12T22:00:00
109045.45037291049,2016-06-12T23:00:00
101948.77390043734,2016-06-13T00:00:00
99409.34711440801,2016-06-13T01:00:00
94845.14907547832,2016-06-13T02:00:00
91180.1718734622,2016-06-13T03:00:00
89559.63469641207,2016-06-13T04:00:00
88021.16543079614,2016-06-13T05:00:00
87627.02980504632,2016-06-13T06:00:00
91793.81142223476,2016-06-13T07:00:00
99300.42735480666,2016-06-13T08:00:00
107664.08055632113,2016-06-13T09:00:00
113057.93322057724,2016-06-13T10:00:00
112717.3919312954,2016-06-13T11:00:00
112696.54420652389,2016-06-13T12:00:00
112378.81378498077,2016-06-13T13:00:00
111369.74229594468,2016-06-13T14:00:00
112136.88842203617,2016-06-13T15:00:00
112184.19589984417,2016-06-13T16:00:00
112432.10671498775,2016-06-13T17:00:00
112014.57074514627,2016-06-13T18:00:00
110880.53026928901,2016-06-13T19:00:00
111228.82810714244,2016-06-13T20:00:00
112524.27841114998,2016-06-13T21:00:00
114237.97419047356,2016-06-13T22:00:00
113238.7397547841,2016-06-13T23:00:00
111088.92216296196,2016-06-14T00:00:00
105540.70137902498,2016-06-14T01:00:00
102744.81236976385,2016-06-14T02:00:00
97998.0980484724,2016-06-14T03:00:00
94176.74690678716,2016-06-14T04:00:00
92605.74708189367,2016-06-14T05:00:00
91310.58218046426,2016-06-14T06:00:00
93312.75328341722,2016-06-14T07:00:00
101258.89985554217,2016-06-14T08:00:00
109391.55567880868,2016-06-14T09:00:00
113787.53423742055,2016-06-14T10:00:00
111597.61091508865,2016-06-14T11:00:00
111939.01107941865,2016-06-14T12:00:00
113018.01953666209,2016-06-14T13:00:00
113477.42166413068,2016-06-14T14:00:00
112622.04079706669,2016-06-14T15:00:00
113187.12189785241,2016-06-14T16:00:00
112624.66009923219,2016-06-14T17:00:00
111585.06387090683,2016-06-14T18:00:00
110545.62234678268,2016-06-14T19:00:00
109936.91999588012,2016-06-14T20:00:00
114275.59398450851,2016-06-14T21:00:00
114842.67557065486,2016-06-14T22:00:00
114272.26517686843,2016-06-14T23:00:00
110105.76629494427,2016-06-15T00:00:00
106118.2281660676,2016-06-15T01:00:00
100483.39170064329,2016-06-15T02:00:00
98595.41096938848,2016-06-15T03:00:00
94756.96768078208,2016-06-15T04:00:00
91944.45597183108,2016-06-15T05:00:00
91441.86203176975,2016-06-15T06:00:00
96877.41548019648,2016-06-15T07:00:00
102566.2517137885,2016-06-15T08:00:00
111058.33340814113,2016-06-15T09:00:00
115255.6290953636,2016-06-15T10:00:00
114416.64153900146,2016-06-15T11:00:00
110694.13837995529,2016-06-15T12:00:00
111563.15988986491,2016-06-15T13:00:00
113506.1272953987,2016-06-15T14:00:00
114692.53781068325,2016-06-15T15:00:00
114200.67980872391,2016-06-15T16:00:00
113873.54443867206,2016-06-15T17:00:00
112962.26200869083,2016-06-15T18:00:00
111215.79561184644,2016-06-15T19:00:00
109883.34433060884,2016-06-15T20:00:00
109675.42721879482,2016-06-15T21:00:00
115269.3177498579,2016-06-15T22:00:00
112995.3260307312,2016-06-15T23:00:00
108264.37019945383,2016-06-16T00:00:00
102202.28073996305,2016-06-16T01:00:00
98534.26280019879,2016-06-16T02:00:00
97309.52565271854,2016-06-16T03:00:00
95893.9048594415,2016-06-16T04:00:00
92327.95968471764,2016-06-16T05:00:00
90329.1600664258,2016-06-16T06:00:00
91526.62659747004,2016-06-16T07:00:00
103411.72351003288,2016-06-16T08:00:00
109118.26804003715,2016-06-16T09:00:00
114816.05577878951,2016-06-16T10:00:00
115351.73774671555,2016-06-16T11:00:00
113134.31975358725,2016-06-16T12:00:00
110212.49618990421,2016-06-16T13:00:00
111064.13748300076,2016-06-16T14:00:00
113152.75622667074,2016-06-16T15:00:00
114382.7293111682,2016-06-16T16:00:00
113747.53519946337,2016-06-16T17:00:00
111632.07794419526,2016-06-16T18:00:00
111000.14328997134,2016-06-16T19:00:00
109710.83847699164,2016-06-16T20:00:00
108797.00609500408,2016-06-16T21:00:00
108776.19571262598,2016-06-16T22:00:00
111490.67296965122,2016-06-16T23:00:00
107962.77169185877,2016-06-17T00:00:00
101576.6702867925,2016-06-17T01:00:00
95635.57818385362,2016-06-17T02:00:00
93024.75007433294,2016-06-17T03:00:00
93124.49427441358,2016-06-17T04:00:00
91664.67342392205,2016-06-17T05:00:00
89508.43827506303,2016-06-17T06:00:00
90646.31434818506,2016-06-17T07:00:00
96175.3571457982,2016-06-17T08:00:00
108756.51627130508,2016-06-17T09:00:00
110224.66981015205,2016-06-17T10:00:00
112032.42574381828,2016-06-17T11:00:00
112233.2798086524,2016-06-17T12:00:00
111072.67288720608,2016-06-17T13:00:00
109919.21970140934,2016-06-17T14:00:00
110423.3846893072,2016-06-17T15:00:00
111846.2312357068,2016-06-17T16:00:00
112430.29294159412,2016-06-17T17:00:00
111471.73504157066,2016-06-17T18:00:00
107262.62848877907,2016-06-17T19:00:00
107565.84872317314,2016-06-17T20:00:00
107734.73236463069,2016-06-17T21:00:00
107614.34048831463,2016-06-17T22:00:00
107431.21339108943,2016-06-17T23:00:00
103002.41086868047,2016-06-18T00:00:00
100456.41715604067,2016-06-18T01:00:00
95879.30931825041,2016-06-18T02:00:00
92132.8243407011,2016-06-18T03:00:00
90584.5713680148,2016-06-18T04:00:00
88328.6747058034,2016-06-18T05:00:00
87322.3692211926,2016-06-18T06:00:00
88247.85242992043,2016-06-18T07:00:00
93046.8861116767,2016-06-18T08:00:00
101176.13310788869,2016-06-18T09:00:00
107885.19020226001,2016-06-18T10:00:00
108320.89057917595,2016-06-18T11:00:00
109226.1342106819,2016-06-18T12:00:00
109635.92430120707,2016-06-18T13:00:00
109063.63078386783,2016-06-18T14:00:00
107763.76874281168,2016-06-18T15:00:00
108183.04380125999,2016-06-18T16:00:00
108909.41736838817,2016-06-18T17:00:00
108821.71609017848,2016-06-18T18:00:00
107812.60192412138,2016-06-18T19:00:00
106069.55769090056,2016-06-18T20:00:00
107543.5819874525,2016-06-18T21:00:00
109221.855839324,2016-06-18T22:00:00
108540.98664586543,2016-06-18T23:00:00
106818.6727756083,2016-06-19T00:00:00
101023.77614282368,2016-06-19T01:00:00
98689.96457678675,2016-06-19T02:00:00
94260.40453725457,2016-06-19T03:00:00
90836.66986584663,2016-06-19T04:00:00
89704.3311362028,2016-06-19T05:00:00
86524.83172150253,2016-06-19T06:00:00
86715.41396083831,2016-06-19T07:00:00
91212.55573047994,2016-06-19T08:00:00
98195.27122024297,2016-06-19T09:00:00
105204.1823989749,2016-06-19T10:00:00
107339.2657492876,2016-06-19T11:00:00
107813.58883023262,2016-06-19T12:00:00
108681.19132919311,2016-06-19T13:00:00
109086.88976032734,2016-06-19T14:00:00
108570.18839750289,2016-06-19T15:00:00
106866.3190022707,2016-06-19T16:00:00
107033.73028650283,2016-06-19T17:00:00
106821.25473538041,2016-06-19T18:00:00
106376.92293096184,2016-06-19T19:00:00
106028.17431707382,2016-06-19T20:00:00
109688.31567914486,2016-06-19T21:00:00
109445.28071365356,2016-06-19T22:00:00
108053.64707350731,2016-06-19T23:00:00
104428.01008293628,2016-06-20T00:00:00
101239.64184980391,2016-06-20T01:00:00
97040.63908174037,2016-06-20T02:00:00
95590.48724382519,2016-06-20T03:00:00
92045.17107414006,2016-06-20T04:00:00
89563.65700564384,2016-06-20T05:00:00
89494.17881541251,2016-06-20T06:00:00
96398.56863502263,2016-06-20T07:00:00
101841.27048447132,2016-06-20T08:00:00
109784.72306964397,2016-06-20T09:00:00
113735.05750544071,2016-06-20T10:00:00
113106.99045624732,2016-06-20T11:00:00
110057.03447155951,2016-06-20T12:00:00
111087.99927238225,2016-06-20T13:00:00
113381.57440953254,2016-06-20T14:00:00
114748.35401955842,2016-06-20T15:00:00
114112.5570949316,2016-06-20T16:00:00
113081.17085852622,2016-06-20T17:00:00
112423.0965289235,2016-06-20T18:00:00
111163.3775607705,2016-06-20T19:00:00
110086.82836686372,2016-06-20T20:00:00
109697.13915324211,2016-06-20T21:00:00
115211.27700126171,2016-06-20T22:00:00
113426.42795863151,2016-06-20T23:00:00
109239.11869432926,2016-06-21T00:00:00
103375.57340590953,2016-06-21T01:00:00
99647.23683155178,2016-06-21T02:00:00
97917.64119458199,2016-06-21T03:00:00
96225.29726234078,2016-06-21T04:00:00
92193.04161736964,2016-06-21T05:00:00
89939.30014472007,2016-06-21T06:00:00
91261.25821341276,2016-06-21T07:00:00
103866.31913800834,2016-06-21T08:00:00
109504.52708809375,2016-06-21T09:00:00
114818.31766090392,2016-06-21T10:00:00
114832.80650954245,2016-06-21T11:00:00
112364.61300623417,2016-06-21T12:00:00
109638.77299236058,2016-06-21T13:00:00
110524.76395275592,2016-06-21T14:00:00
112540.17560148239,2016-06-21T15:00:00
113665.9954161644,2016-06-21T16:00:00
112906.86723539828,2016-06-21T17:00:00
111129.57736011743,2016-06-21T18:00:00
110912.94880138634,2016-06-21T19:00:00
110461.3885765314,2016-06-21T20:00:00
109877.63627904654,2016-06-21T21:00:00
109478.98489100933,2016-06-21T22:00:00
112837.15432155132,2016-06-21T23:00:00
108849.3067842722,2016-06-22T00:00:00
101896.69726552963,2016-06-22T01:00:00
95535.88466273545,2016-06-22T02:00:00
92727.30724166035,2016-06-22T03:00:00
91716.67003941536,2016-06-22T04:00:00
89475.91305041313,2016-06-22T05:00:00
87422.48417789339,2016-06-22T06:00:00
90036.07295721173,2016-06-22T07:00:00
98131.09031524658,2016-06-22T08:00:00
111169.89114110469,2016-06-22T09:00:00
112201.94954059123,2016-06-22T10:00:00
113174.05739479064,2016-06-22T11:00:00
112537.51895692348,2016-06-22T12:00:00
110997.75337679386,2016-06-22T13:00:00
111571.65261704921,2016-06-22T14:00:00
111731.05129058361,2016-06-22T15:00:00
112431.60525999068,2016-06-22T16:00:00
112381.00098230838,2016-06-22T17:00:00
111227.46777709722,2016-06-22T18:00:00
108363.91968562602,2016-06-22T19:00:00
108983.05656816959,2016-06-22T20:00:00
109955.28711880445,2016-06-22T21:00:00
109959.99226037263,2016-06-22T22:00:00
109253.16476887465,2016-06-22T23:00:00
104679.83918207287,2016-06-23T00:00:00
101598.23285166621,2016-06-23T01:00:00
96372.9890955448,2016-06-23T02:00:00
92081.09178927541,2016-06-23T03:00:00
90191.50800241827,2016-06-23T04:00:00
87251.89078828096,2016-06-23T05:00:00
86518.89694826602,2016-06-23T06:00:00
90332.67291871905,2016-06-23T07:00:00
97906.65719629526,2016-06-23T08:00:00
106845.2258846283,2016-06-23T09:00:00
112130.64690771102,2016-06-23T10:00:00
111892.18905272483,2016-06-23T11:00:00
111951.44076179265,2016-06-23T12:00:00
111733.1424646139,2016-06-23T13:00:00
110935.02882513999,2016-06-23T14:00:00
110680.61509891748,2016-06-23T15:00:00
110765.95313708781,2016-06-23T16:00:00
111070.09092743396,2016-06-23T17:00:00
110626.81004465818,2016-06-23T18:00:00
109442.31466069221,2016-06-23T19:00:00
107895.41134879588,2016-06-23T20:00:00
109260.43586633205,2016-06-23T21:00:00
110579.46522445678,2016-06-23T22:00:00
109240.8791214466,2016-06-23T23:00:00
107097.40440187453,2016-06-24T00:00:00
102191.71284263133,2016-06-24T01:00:00
99684.48853628039,2016-06-24T02:00:00
95106.5244907558,2016-06-24T03:00:00
91517.5043842256,2016-06-24T04:00:00
90280.62562426328,2016-06-24T05:00:00
89315.42878015636,2016-06-24T06:00:00
91201.7371056497,2016-06-24T07:00:00
98704.37607332467,2016-06-24T08:00:00
106501.45181100367,2016-06-24T09:00:00
110865.67866597175,2016-06-24T10:00:00
110387.38662207127,2016-06-24T11:00:00
110946.03416193723,2016-06-24T12:00:00
112344.36275975703,2016-06-24T13:00:00
113051.08355870246,2016-06-24T14:00:00
112340.03104212284,2016-06-24T15:00:00
109898.48400381803,2016-06-24T16:00:00
109723.69492957591,2016-06-24T17:00:00
109371.82822583913,2016-06-24T18:00:00
108774.32325832843,2016-06-24T19:00:00
108100.36240764856,2016-06-24T20:00:00
107399.95247318744,2016-06-24T21:00:00
109206.3960884571,2016-06-24T22:00:00
110158.52576218842,2016-06-24T23:00:00
107179.41896703243,2016-06-25T00:00:00
103974.50805362462,2016-06-25T01:00:00
98109.08230896591,2016-06-25T02:00:00
96393.81014717817,2016-06-25T03:00:00
92469.07125474214,2016-06-25T04:00:00
89711.31949839591,2016-06-25T05:00:00
89580.53043283224,2016-06-25T06:00:00
91809.56457762122,2016-06-25T07:00:00
94772.46477404237,2016-06-25T08:00:00
101815.73362201452,2016-06-25T09:00:00
107772.9443023324,2016-06-25T10:00:00
109917.71000179052,2016-06-25T11:00:00
109133.26901292801,2016-06-25T12:00:00
109840.03248889446,2016-06-25T13:00:00
111387.71465642452,2016-06-25T14:00:00
112216.84382092953,2016-06-25T15:00:00
111581.9697868824,2016-06-25T16:00:00
108493.7485182166,2016-06-25T17:00:00
108203.04865486622,2016-06-25T18:00:00
107231.89569901227,2016-06-25T19:00:00
106411.69670115708,2016-06-25T20:00:00
106273.60453037023,2016-06-25T21:00:00
110117.76920710801,2016-06-25T22:00:00
108251.50841224194,2016-06-25T23:00:00
104092.84076367615,2016-06-26T00:00:00
98963.57762784361,2016-06-26T01:00:00
95984.89493558406,2016-06-26T02:00:00
89955.9335136652,2016-06-26T03:00:00
89859.6434849739,2016-06-26T04:00:00
87459.0210425198,2016-06-26T05:00:00
86151.70385935306,2016-06-26T06:00:00
87575.92940699458,2016-06-26T07:00:00
92254.21645969748,2016-06-26T08:00:00
96243.84842991829,2016-06-26T09:00:00
103048.05927729607,2016-06-26T10:00:00
107463.79196201562,2016-06-26T11:00:00
107798.72655766009,2016-06-26T12:00:00
108205.44390267134,2016-06-26T13:00:00
108552.05066356658,2016-06-26T14:00:00
109476.22155389785,2016-06-26T15:00:00
109765.8971687436,2016-06-26T16:00:00
108888.77235946654,2016-06-26T17:00:00
104512.81999297142,2016-06-26T18:00:00
105127.70784460902,2016-06-26T19:00:00
105662.37890059948,2016-06-26T20:00:00
105801.15390372276,2016-06-26T21:00:00
105661.33864821195,2016-06-26T22:00:00
107946.09031126498,2016-06-26T23:00:00
103999.63948438167,2016-06-27T00:00:00
97142.67450438737,2016-06-27T01:00:00
91660.70979559422,2016-06-27T02:00:00
89783.39298496842,2016-06-27T03:00:00
90247.82566629052,2016-06-27T04:00:00
88454.60659291147,2016-06-27T05:00:00
86695.21972795128,2016-06-27T06:00:00
89063.8877509117,2016-06-27T07:00:00
96384.63725497125,2016-06-27T08:00:00
110579.61459403037,2016-06-27T09:00:00
111590.18511343002,2016-06-27T10:00:00
112744.23577752113,2016-06-27T11:00:00
112313.20319977998,2016-06-27T12:00:00
110724.87116972207,2016-06-27T13:00:00
110862.91532886028,2016-06-27T14:00:00
111307.66323423386,2016-06-27T15:00:00
112497.91468141078,2016-06-27T16:00:00
112818.55780963897,2016-06-27T17:00:00
111720.78213239908,2016-06-27T18:00:00
